ind,activity_label,ctx_a,ctx_b,ctx,endings,source_id,split,split_type,label
563,Shaving legs,The man in the blue shirt sits on the chair next to the sink. The other man begins washing his hair. He scrubs in the shampoo and then washes it off.,a coach,"A young man puts detergent in a blue bucket, then shows and explains how to clean a screen windows using a squeegee. After, the young man cleans the wet screen with a cloth. the young man","['man does it over and over again.', 'log breaks in two.', 'man biscuits and puts on tip, but he cannot chop any more.', 'man walks around with the log.']",activitynet~v_GehJuCIJ7AI,train,indomain,1
584,Polishing forniture,A man is completing a rubiks cube.,a ladle,Descriptive text is shown against a red movie curtain backdrop. A coach shows different leg stances to a student for playing badminton. the coach,"['wigs his hair and then puts a ring through the top.', 'looks at the men.', 'falls, walks away a bit.', 'wears a white coat with red trim.']",activitynet~v_7yg2zbiTJJ4,train,indomain,3
487,Fixing the roof,The man quickly only hits the small bongos and then moves onto the big bongos going from his right to his left.,the boy,A bartender is shown speaking to the camera while pouring ice into a glass and various liquids into a blender. he,"['immediately, he hits the dirt and the gate opens to let him out, but he is trampled by the other horses.', 'immediately, the horse runs around the gate and to the man giving him the rope in the end.', 'instantly, the man throws his lasso and jumps off to secure the cow.', 'immediately, several other men arrive amidst the calf pulling him on the rope.']",activitynet~v_5iIJl-wjE9U,train,indomain,1
1299,Preparing salad,A man wearing gloves is inside a building.,the woman,"The young man solves again the puzzle is less time, and the man takes note. After the young man solves again two times the puzzle in less time. at the end","['uses the adjustable grill to remove the aluminum.', 'introduces an additional product called 45 volt to stretch his tire mechanism.', 'takes the nova rod and shows how he can weld the two pieces together.', 'shows a different color metal and a list of aluminum plate lists.']",activitynet~v_I9kOPQ3J5HA,train,indomain,3
219,BMX,A man spreads a white sheet onto a wall. He then presses a sheet with a photo printed onto it onto the white background.,a man,The athlete who is wearing gray tights and black shirt with number 2 on it started go on the beam and started to swirl around. when he,"['adds left then forwards and we see four women as a man hugs another.', 'takes another shot and makes it and we see a recap of that as well.', 'throws stars and falls to the ground.', 'writes something on a clipboard as he dies.']",activitynet~v_CSk99DHanfg,train,indomain,2
1514,Welding,Two men are arm wrestling on a table. The door opens and another man comes in and arm wrestles. They start fighting in the room.,the woman,Another black screen appears and a different person tries to do the jump but he too hits the pole. once he,"['see a temporary close up of her heaving abdomen as he continues.', 'see her on a bull fighting ring as he continues to work.', 'see a group of sisters in a room as they push and pull.', 'see the tattoo next to her and see an image of the swaddle dog.']",activitynet~v_60yOoxs9AFc,train,indomain,3
720,Canoeing,"A bowl with three cups of cold water, a cup of lemon juice, a cup of water and a cup of sugar are on at table. Then, a person adds sugar, and lemon to pot with water to warm.",he,"After this round of fights, the man is once again talking very passionately with a lot of hand movements and facial expressions. the man","['is running in the park behind the women.', 'is standing inside a gym talking to the camera and showing the exercises.', 'is sitting in the rack talking to the three women.', 'is talking to camera and take her robe off to reveal her beautiful legs, and is shown doing monyou pose.']",activitynet~v_E4PIKUW4v0k,train,indomain,2
251,Arm wrestling,He takes another shot of an arrow. Another arrow is grabbed and he shoots. He takes another one and shoots it.,a large piece of raw meat,A man is holding onto a bar as he is standing on a water ski. he,"['vaults, then does a handstand.', 'is then shown flipping far into the air before standing before the cheering crowd.', 'prepares to jump into a pit, but is caught by the uneven bars.', 'dismounts, landing on the mat.']",activitynet~v_0vIFg1eE7Tw,train,indomain,1
571,Brushing teeth,He swings the tassel in the air a few times and throws it catching the cow and then tying him down.,a man in a long black wool coat,The man turns off his hose then walks along the peak of the roof. The man sprays around the gutters with the wand. the water,"['shows how to detail and process paper paper.', 'then puts a towel on the back of the wall paper and wipes it off with his hand.', 'uses a paint roller to soak the wall paper for easy removal.', 'straightens it out and removes the wax paper.']",activitynet~v_0xJPQ1I8-e0,train,indomain,0
1473,Playing rubik cube,A gymnast is shown swinging back and fourth on uneven bars.,a man in the corner of the pool,An intro comes onto the screen giving information for a percussion company. a man,"['he paints a canvas.', ', he paints his finger tips.', ', he covers the table with the liquid.', 'he slowly paints a picture on the table.']",activitynet~v_5olJd75WWFw,train,indomain,2
637,Making a cake,"Afterwards, he does a light sanding of the table. With a tack rug, he removes the dust. Wearing gloves, he applies a stain to the table.",she,"A girl is standing in the back of a room that has paper air ballon, and she begins to dance moving her legs back and forth and slightly moving her arms. the girl","['is shown next to the bowl.', 'is stirred and filled.', 'is poured into a baking pot.', 'is pour into a pitcher.']",activitynet~v_0UcBldDI0RA,train,indomain,3
1020,Table soccer,The lady puts the red dome on top of a black one and put the dome with holes on top of it. The lady puts the cake in a display case.,then they,"Thin slices of meat appear next to the white shredded food and they get topped with 3 slices of swiss cheese and covered with a white bowl until the cheese melts, then the white shredded food is scooped up and put onto the meat and cheese. the mixed sauce from the clear bowl","['are shown competing in the game as they run through the net.', 'watch as the video cuts out.', 'hit the ball back and forth over the net.', 'kick and hit the ball back and forth across the court.']",activitynet~v_9WmsYbZl1pw,train,indomain,1
327,Playing congas,"A man and a woman are sitting in two separate floating donuts, the man in the blue, the woman in the green, and both are smiling then the man raises his left arm to wave.",another man,This is a tutorial on how to start a campfire. it,"['starts of by preparing the space by moving furniture away from the walls and covering the furniture with plastic sheets for protection.', 'uses a broom and dustpan to clean off the wallpaper.', 'is sitting on a sofa talking and adding plaster to a flat screen tv that has a person standing behind him explaining how to remove plaster.', 'is talking about how to smooth out the wallpaper very slowly with clippers.']",activitynet~v_DcoHV4WiHQk,train,indomain,3
